"Conservation International:: Give a gift that helps prevent climate change, provides habitat for endangered specie... LINK","Yes",0.6369
"Conservation International:: Give a gift that helps prevent climate change, provides habitat for endangered specie... LINK","Yes",0.7987
"Climate change is real and climate change has consequences for all of us. LINK","Yes",1
"Global Warming Contributes To Rapidly Increased Ocean Acidification: The US National Research Council warned last ... LINK","Yes",1
"Global warming threatens Ca Mau Province: CA MAU � The southernmost province of Ca Mau was among localities most v... LINK","Yes",1
"Global warming means local storming LINK","Yes",1
"Could Cleaner Air Actually Intensify Global Warming?: by NPR Staff As much of the world marked Earth Day this past w... LINK","Yes",1
"Renewable Energy Advances � Ocean Saltiness Shows Global Warming ...: After pulling data from 1.6 million salinity... LINK","Yes",1
"The Key to Fixing Global Warming China | Magazine: It's late November 2009, and US energy secretary Steven Chu is ... LINK","Yes",0.83
"Global Warming: Ocean chemistry is changing faster than it has in 800,000 years: And that's because of the carbon ... LINK","Yes",0.8221
"Topography of Mountains Could Complicate Rates of Global Warming: ScienceDaily (Apr. 25, 2010) � A new study concl... LINK","Yes",0.7934
"Soaring mercury; Blame it on global warming|Agartala, Apr 14 : Environmentalists have attributed the .. LINK","Yes",0.801
"Africa: Monitoring a Changing Climate: The gathering environmental crisis presented by global warming... LINK","Yes",1
"The volcanic ash was bad for planes...but should help reduce global warming.  LINK","Yes",1
"Ocean currents still strong despite global warming|Researchers at NASA have discovered that the ocean currents .. LINK","Yes",1
"Ocean currents still strong despite global warming|Researchers at NASA have discovered that the ocean currents .. LINK","Yes",0.8372
"Long-distance journeys out of fashion? Global warming may be causing evolutionary changes in bird migration (sourc... LINK","Yes",0.6088
"Funniest 'conservative' comment of the day: Climate change is due to increased heat from the Earth's core.","Yes",0.4878
"Scientists Say Global Warming Affects Marine Life: In Narragansett Bay, Rhode Island, winter flounder no longer re... LINK","Yes",1
"Redding architect Theimer: Global warming doubters stupid: James Theimer, known locally for his environmentally ... LINK","Yes",1
"Indonesia Tree Program Looks to Reduce Global Warming: Planting trees is one way to help maintain the natural pres... LINK","Yes",1
"Earth Day report: climate change is endangering our health: LINK","Yes",1
"Global Climate Change, Not Global Warming @ LINK","No",0.6295
"#CUBeyond: Wlliam Lau says climate change is happening and we must deal with it, no matter what is causing it.  #ChapmanU","Yes",1
"Chew's focus is on the ways global warming is causing the redistribution of plant and animal species. LINK","Yes",1
"Military Leads Fight Against Climate Change: Pew LINK","NA",0.5565
"Royal Society Stunner: Hazardous geosphere activity and global warming linked: Periods of exceptional climate chan... LINK","Yes",1
"Fighting poverty and global warming in Africa: by Marc Gunther on 04/21/2010 22:10 0 comments , 0 views Rarely do ... LINK","Yes",1
"Military leads fight against climate change: Pew | Reuters LINK","Yes",0.5748
"Spring Comes 10 Days Earlier In U.S. Due To Climate Change: LINK","Yes",0.8029
"NASA Launches Climate Change Supercomputer: LINK","NA",0.7815
"@drgrist's excellent take on why even environmental economics limits our climate change policy options LINK #climate #agw","NA",0.579
"The Key to Fixing Global Warming? China LINK","Yes",1
"@ClimateWise2 is here tonight at 7:30 to discuss what climate change is doing to women, children, families & communities LINK","Yes",0.8061
"Baby boomers must tackle global warming while they can: By Anonymous Baby boomers have enjoyed peace and the large... LINK","Yes",1
"#Ocean Saltiness Shows #Global Warming Is Intensifying Our Water Cycle : TreeHugger LINK","Yes",1
"Daniel C. Esty: Climate Change Plan B: Bringing down greenhouse gas emissions with a cap and trade system of tr... LINK","NA",0.788
"Military leads fight against climate change: Pew: WASHINGTON (Reuters) - The U.S. military, the government's large... LINK","Yes",0.5648
"Global warming implicated in shortened bird migration | Science Codex: Global warming implicated in shortened bird... LINK","Yes",1
"NASA�s Gift to Earth: A Climate Change Supercomputer LINK","Yes",0.5984
"Daniel C. Esty: Climate Change Plan B: Bringing down greenhouse gas emissions with a cap and trade system of tr... LINK","Yes",0.8006
"UW biologist links early blooms to global warming LINK","Yes",1
"UW biologist links early blooms to global warming: A researcher says plants in central Wisconsin are flowering ear... LINK","Yes",1
"Bolivian President Blames Capitalism for Global Warming: Environment News Service COCHABAMBA, Bolivia, April 20, 2... LINK","Yes",0.8119
"URUGUAY: Tools Needed for Those Most Vulnerable to Climate Change: Global Geopolitics Net Sites / IPS Inﾎs Acosta... LINK","NA",0.5846
"An Explosive Idea: are volcanoes the cure for global warming? LINK","Yes",1
"RT @WGofNYC Leader of National Indigenous Women's Org, Climate Change is Not Just abt the Climate, its abt R Lives bit.ly/9GdzRw","Yes",0.8064
"See where @climate change is happening RT @ClimateCentral 8-part series on cities and climate change for BBC Worldnews: LINK","Yes",1
"Carbon offsets: How a Vatican forest failed to reduce global warming: Christian Science Monitor From a scheme to c... LINK","Yes",0.8465
"Buying carbon offsets may ease eco-guilt but not global warming LINK","Yes",0.806
"Pat Mooney on the Dangers of Geoengineering and Manipulating the Planet to Combat Climate Change  - LINK","Yes",0.4286
"Icelandic Volcano's Impact on Global Warming, Green Transportation, Bird ...: By Alisa Opar NASA satellites captur... LINK","Yes",0.7772
"Birds in southern England suffer from global warming LINK","Yes",1
"Video: Getting Focus Back on Climate Change LINK","Yes",0.5988
"Volcanic ash cloud: Global warming may trigger more volcanoes LINK","Yes",1
"Global warming blamed for European air traffic collapse: The FINANCIAL -- Global warming, which altered European w... LINK","Yes",0.7736
"Republicans, why do you oppose global warming environmental ...: Really it makes no sense to oppose efforts to red... LINK","Yes",1
"Safe, secure nuclear energy must be part of climate change solution LINK","Yes",1
"Global Warming�s Eyjafjoell Volcano Triggers More Global Warming: LINK","Yes",1
"STATE DEPT. DECLARES: 'Global warming unequivocal and primarily human-induced'... LINK","Yes",0.5952
"5th US Climate Action Report Released: Global Warming is Unequivocal LINK","Yes",0.7794
"Global Warming, Melting Ice Caps Could Help Trigger More Volcanic Eruptions... LINK","Yes",1
"Photo: We dare someone tell us that climate change isn't real. LINK","Yes",0.832
"5th US Climate Action Report Released: Global Warming is Unequivocal: Treehugger by Brian Merchant, Brooklyn, Ne... LINK","Yes",1
"Since Man can't, Mother Nature to end global warming with volcanoes & earthquakes. #Hekla #Icelandic","Yes",0.8023
"Blame the volcano trouble on sun and global warming LINK","Yes",1
"Some hot health reminders on global warming: The debate is over; nearly all scientists (and politicians) agree tha... LINK","Yes",0.6172
"Since Man can't, Mother Earth to end global warming with volcanoes & earthquakes. #ashtag #Hekla #Icelandic","Yes",0.7586
"RT @kate_sheppard: Joe Romm (@climateprogress): Climate change is a BFD, if I can quote Joe Biden.","Yes",0.4157
"Reinvent Cities to Stop Climate Change | Green Living Ideas  LINK","Yes",0.6074
"All 30 Major League Baseball Teams Throw Curve to Climate Change Deniers : CleanTechnica LINK","NA",1
"CST: A Lack Of Air Pollution Is Bad For Global Warming? � Pirate's ... LINK","Yes",0.599
"RT@greenforyou An estimated 20 billion birds changed their migrating habits in last few decades due to global warming LINK","Yes",1
"Global warming melts ice and this can influence magmatic systems, he told Reuters. LINK","Yes",0.8085
"@GregMitch has there been any reporting on if the increase in sediment in upper atmospher could reduce global warming effect by reducing sun","Yes",0.7885
"Volcanic ash is a good thing. Blocks the sun's heat. Lessens air travel. Bye bye global warming. #fb","Yes",1
"Why cleaner air could speed global warming | Air Pollution News LINK","Yes",0.818
"Leaked U.S. Document Calls For Global Regime To Tackle Climate Change  LINK","NA",0.5873
"Why cleaner air could speed global warming: Aerosol pollution, which is now on the downswing, has helped keep the ... LINK","Yes",0.6192
"Why cleaner air could speed global warming: Aerosol pollution, which is now on the downswing, has helped keep the ... LINK","Yes",0.7844
"Why cleaner air could speed global warming LINK","Yes",1
"Why cleaner air could speed global warming LINK","Yes",0.8235
"Why cleaner air could speed global warming LINK","Yes",1
"effects of global warming � YouTube � Effects of Global Warming Stats: Back with more news for you today. It's ama... LINK","Yes",0.7917
"It's global climate change-not warming. #ac Read: www.associatedcontent.com/article/2872954/global_climate_change_not_global_warming.html","No",0.5944
"Global Warming Today � Blog Archive � How can we tackle global ...: The only way at present is to reduce greenhous... LINK","Yes",1
"CODA Automotive Lauded for Efforts to Combat Climate Change & Air Pollution LINK","Yes",0.7977
"Ocean Saltiness Getting Weird � Blame Global Warming: IndyPosted (blog) A study conducted by scientists at Austral... LINK","Yes",0.6027
"SCIENCE: Scientists explore the evolution of climate change LINK","Yes",0.8037
"A preliminary analysis suggests that natural gas could contribute far more to global warming than previously thought. LINK","Yes",1
"SCIENCE: Scientists explore the evolution of climate change LINK","Yes",0.5957
"Coalition of the Tired of Waiting: Fighting Climate Change at Ground Level LINK","Yes",0.8477
"USC prof Dan Mazmanian:  money needed for adaption to climate change in the state is a pressing social justice issue.#USC #SPPD #Keston","Yes",0.6058
"Iceland volcano unlikely to slow global warming: scientists LINK","Yes",1
"SCIENCE: Scientists explore the evolution of climate change LINK","NA",0.8084
"Iceland volcano unlikely to slow global warming: scientists: AFP PARIS � Big volcanic eruptions have had a cooling... LINK","Yes",1
"Global warming may make cricket bats history: London: Cricket is facing a bizarre threat following a European Unio... LINK","Yes",0.8033
"volcano unlikely to slow global warming: By Richard Ingham, AFPApril 16, 2010 4:44 AM An EUMESAT satellite image s... LINK","Yes",1
"SCIENCE: Scientists explore the evolution of climate change LINK","NA",1
"Fifty years ago I was teaching and preaching about global warming and its catastrophic effects on our climate. LINK","Yes",1
"SCIENCE: Scientists explore the evolution of climate change LINK","NA",0.8008
"President Barack Obama says the world cannot wait for China to commit to tackling global warming. LINK","NA",0.5596
"Obama: China must act on climate change LINK","NA",0.5365
"Renewable energy possible solution to global warming: By Milton Takei | University alumnus, 1992 In dealing with t... LINK","Yes",1
"effects of global warming � YouTube � Impact of Climate Change on ...: There are many predicted effects for the en... LINK","Yes",1
"Plz hlp fight Global warming- read my post abt effects of Global Warming LINK","Yes",1
"UN to battle poverty, global warming .:. newkerala.com Online News ...: UN to battle poverty, global warming - New... LINK","Yes",0.8266
"Eaarth: global warming is here to stay, how will we deal with it? LINK","Yes",1
"Allergies Worse Than Ever? Blame Global Warming LINK","Yes",0.7837
"Germany is an important partner for us in trade as well as in the fight against climate change.","Yes",0.7749
"Global Warming Likely to Worsen Allergies in Maine: That's according to a new report released today by the Nationa... LINK","Yes",0.7917
"SubTropolis, U.S.A. -  A creative solution to global warming 100 feet below ground. LINK","Yes",0.7872
"Global warming or unemployment...choose your own disaster?: By Max Jacobs Companies producing greenhouse gases in ... LINK","NA",0.7844
"This one explained the extreme cold weather we have experienced this winter as just one more example of global warming. LINK","Yes",0.5922
"@Climate change Giant #Glacier Fall in Peru Causes Deadly Tsunami : LINK","Yes",1
"Green' cement made from rice may help tackle global warming|London, April 13 : With the increasing rise in the .. LINK","Yes",1
"Can you feel the shift in consciousness? -- 3K Businesses Create New Ad for Climate Change Action - LINK","Yes",0.7816
"RT @SolarInsure: 3,000 Businesses Create New Ad for Climate Change Action : CleanTechnica LINK","NA",0.6102
"Global warming threatens Armenia by 2C higher temperature LINK","Yes",1
"Climate change deadly? Scientists suspect global warming may be contributing to strange deaths of Arctic birds. LINK","Yes",0.8037
"Green' cement made from rice may help tackle global warming: London, April 13 (ANI): With the increasing rise in ... LINK","Yes",1
"�Green� cement made from rice may help tackle global warming LINK","Yes",1
"Global Warming 'at Point of No Return': Global warming has reached the point of no return, a study published in th... LINK","Yes",1
"World-Famous Places Endangered by Global Warming: If climatologists' predictions of global warming are right, some... LINK","Yes",0.8123
"Green' cement made from rice may help tackle global warming|London, April 13 : With the increasing rise in the .. LINK","Yes",1
"Latest weapon in global warming fight � 'green' cement made from rice: By FIONA MACLEOD AND RUAIRI CREANEY SCIENTI... LINK","Yes",1
"Latest weapon in global warming fight � 'green' cement made from rice LINK","Yes",1
"Coping with Global Warming: How to Save on Utility Bills: By Dealman(view all posts by Dealman) Actually, this isn... LINK","Yes",0.5532
"Climate Change - Building a Green Economy - Paul Krugman - NYTimes.com LINK","Yes",0.5683
"Clean Technology Industry Forecast is Strong Due to Global Warming Concerns ...: April 12, 2010 (MMD Newswire) -- ... LINK","NA",0.6107
"Porous materials to reduce the climate change LINK","Yes",1
"celebrate Earth Day by signing Declaration of Energy Independence to show the Senate we demand action on climate change LINK","Yes",0.8081
"Top U.S. Vacation spots becoming endangered. Landscape threatened by global warming, mining, weather, environmental hazard & population","Yes",1
"..leaders are failing to address the gravest threat our world has ever faced... Pressuring politicians on climate change is not working.","Yes",1
"Glacier National Park Loses Two More Glaciers Due To Global Warming: Thaindian.com By Meena Kar Montana, Apr 11, (... LINK","Yes",1
"Plants can effectively tackle global warming|Don't have SiliconIndia account? Sign up Forgot your password? Reset .. LINK","Yes",0.7881
"Plants can effectively tackle global warming|Don't have SiliconIndia account? Sign up Forgot your password? Reset .. LINK","Yes",0.6046
"Climate change affects subterranean ecosystems|Changes above the ground, such as a higher concentration of carbon .. LINK","Yes",1
"RT @RyanNewYork Gulf Coast spill better give Climate Change Legislation some momentum. It's a bigger tragedy than we're even aware of yet.","Yes",0.8141
"Spill + coal mine tragedy = need for alt energy! RT @RyanNewYork: Gulf Coast spill better give Climate Change Legislation some momentum.","Yes",0.6186
"Gulf Coast spill better give Climate Change Legislation some momentum. It's a bigger tragedy than we're even aware of yet. #P2","Yes",0.8518
"LIVE NOW: Green Gone Wrong: False Hope and Real Solutions to Climate Change LINK","Yes",0.5865
"@New_federalists  i have it on good auth tht global warming also causes toe fungus.  We R all fortunate tht thr IS no global warming! #tcot","No",0.6114
"Illegal war and the myth of global warming|My main campaign platform for this election will be the illegal .. LINK","No",1
"It is in the 30's what happened to Spring? Global warming is for those that care to read about and not live it. The coldest Winter ever. FU","No",0.7991
"the scientific community was scamed by global green  gov warming scam.","No",1
"I truly  Fat ASS Gore should get the Scam Artist Award of the decade with his Global Warming and Energy Credits worth close to Billion.","No",0.8289
"hide the decline is the global warming nut jobs current policy its all a epic scam they are lying to the world #climategate #tcot #p2","No",1
"40 degrees in NYC. please urinate on next liberal global warming /climate change scum you see.","No",0.7778
"RT @virgiltexas: Hey Al Gore: see these tornadoes racing across Mississippi? So much for global warming #tornadocot #ocra #sgp #gop #ucot #tlot #p2 #tycot","No",1
"#justinbiebersucks and global warming is a farce","No",1
"One Stop Book Stop Confirmed! Global warming is 'settled' � as a scam: WND.com Sussman's book, the ... LINK","No",1
"BOYCOTT SIEMENS for buying global warming/climate change in their advertisements. #tcot #sgp #teaparty","No",0.8105
"climate change scam #3wordslibshate","No",0.6184
"Global Warming? Vostok Antarctica sits at -100F -- with windchills to -142F ...  LINK","NA",0.5781
"Global Warming?  Vostok Antarctica sits at -100F -- with lows forecast to -110F... LINK","NA",0.5794
"RT @Climate scam another warmist has to be rescued from Arctic cold Global warming activist 'transported ... LINK","No",1
"Why isn't @algore upset with the volcano for causing global warming? #climategate","No",0.3983
"Rationalists' who believe aliens exist & global warming=caused by humans, might as well believe in Jesus miracles,angels &fairies #tcot #p2","No",1
"@psiryu Hmmm so global warming is a fraud!","No",1
"Air ban led by flawed computer models. Global warming come to mind? LINK","NA",0.3966
"Monster Chiller Horror Global Warming! LINK","Yes",0.5936
"Proof there's no climate change. RT @jazgar 75-ft killer tsunami created in a Peruvian LAKE when a glacier fractures & falls Into the lake!","No",1
"COW FARTS EXONERATED FROM GLOBAL WARMING LINK","NA",0.5988
"COW FARTS EXONERATED FROM GLOBAL WARMING LINK","Yes",0.5821
"@OTOOLEFAN REAL science. Not Algore's climate change 'science' hacks with their man-made global warming hoax. Gore=Palin","No",0.8235
"30000 Anti-Global Warming Scientists Can't Be Wrong | Stranger ...: Nature Magazine, the academic journal that int... LINK","No",0.6327
"@junerenner ,get a headache when grandson tells how argued w/teachers about Global warming being big hoax. One threatened to flunk him!","NA",0.4908
"@foxandfriends global warming is like the goldman execs... full of sh*t","No",1
"Global Warming Baloney: According to the experts at NASA, the difference between weather and climate is a measure ... LINK","No",0.7922
"Your Voice: The fraud of global warming: by Tim Michael Case, Tracy Since the early 1970s, our public school syste... LINK","No",1
"computer forensics experts: are there still any idiots out there that belive global warming is true? LINK","No",1
"Liberal Looney Toons: Global Warming Alarmist Comes Home With Artic Frost Bite: Gather.com they wont learn huh? lo... LINK","No",0.6242
"Dear Global Warming people: It is 52 degrees in S. CA on 4/23. Heat on. [contents of this message are copyrighted and property of author.]","No",0.7952
"I am freezing still in Southern California. Global warming fanatics, come visit me. Wear a hat, gloves and down jacket.","No",1
"@Cubachi you are so on target, Bullshit is even better than the climate change hoax & Gore /Climate change is bullshit #leadersdebate #fact","No",1
"Climate Change Fraud - The Scandal of Solar Power in Spain LINK","No",1
"Climate Change Fraud - Global Warming, Ethanol, DDT and ... LINK","No",0.8526
"Despite Climategate, LEFT investing heavily in global warming hysteria as new way 2 impose nat'l & international controls on human freedom.","No",0.7994
"RT @ClimateDepot: ''Obama does a 3-minute Earth Day video; fails to mention the global warming hoax'' LINK","No",1
"#ALMS Let me politely suggest that I DO NOT WATCH MOTORSPORTS TO BE LECTURED ON IMAGINARY GLOBAL WARMING! #nascar","No",1
"Someone go tell the Climate Change crowd to go hang, after they read this: LINK","No",1
"Gagnon, like most liberals you have been duped by the global warming, socialist propaganda. LINK","No",0.7982
"I believe that Global Warming is an international conspiracy perpetrated by GE in order to sell more air conditioners","No",1
"UN process in danger unless world agrees on climate change - Telegraph LINK","Yes",0.6157
"Does Virginia's Governor Believe In Global Warming? LINK","NA",0.8182
"@SenatorReid Calls @GrahamBlog's Bluff On Climate Change: 'It's Up To You ( LINK","NA",0.6015
"Reid To Graham On Climate Change: 'It's Up To You' LINK","Yes",0.5059
"What do you know about climate change? Test your knowledge with the following 10 questions @change LINK","NA",0.799
"RT @sponsorpitch: Shell's Climate Change #Sponsorship Causes Blogosphere Meltdown LINK","Yes",0.598
"What do you know about climate change? Test your knowledge with the following 10 questions @change LINK","Yes",0.6162
"Global warming you tube explanation you will enjoy #IPCC #teaparty LINK","NA",0.6656
"Funny how timely oil spill in Gulf and new AZ law have pushed climate change bill away and drawn forth immigration reform.","NA",0.8049
"Announcement: SPR Principal Jeff Gracer to Moderate Panel on Climate Change at New York City� LINK","NA",1
"Tom Switzer: Australia's Changing Climate-Change Climate LINK","NA",0.8248
"Kindling Controversy: Hansen, McKibben, Revkin & Lomborg of climate change gurus at The Met in NYC 8pm Thurs 4/29/10 LINK","NA",0.7865
"I uploaded a YouTube video -- MaximsNewsNetwork: ENERGY & CLIMATE CHANGE: U.N.'s BAN KI-MOON (UNTV) LINK","NA",0.81
"Climate change you tube animation you will like #IPCC #gop LINK","NA",1
"RT @tweetdrudge Reid set to move on climate change bill -- before immigration... LINK","NA",1
"Asking Your Own Man 100 Questions To Discover The Answers You Want ...: ... Climate Change, clinical trials collag... LINK","NA",1
"Attending the Secretary-General�s press conference to present the report of his Advisory Group on Energy and Climate Change","NA",0.678
"Meeting Dr. Sultan Al-Jaber, Assistant Foreign Minister, United Arab Emirates and Special Envoy for Energy and Climate Change","NA",0.6267
"Should You Removal That Mole? : A Screaming �O�: ... Climate Change, clinical trials collagen, clinique, clip art,... LINK","NA",1
"Making remarks at launching of report by his Advisory Group on Energy and Climate Change (AGECC) � Energy for Development...","NA",0.7739
"Immigration Reform and Climate Change: A Tale of Two Issues in the Senate LINK","NA",1
"Immigration Reform and Climate Change: A Tale of Two Issues in the Senate LINK","NA",1
"Discussions on Indigenous Women and Climate Change at the UN LINK","NA",1
"Politico story on the state of play in DC re climate change and #immigration LINK","NA",0.8149
"The choice that won�t change the world, and the one that might LINK","NA",0.8298
"At new school climate change panel, heritage's David Kreutzer just asked audience to wait 3 mins before throwing water bottles at him","NA",0.8278
"Immigration Reform and Climate Change: A Tale of Two Issues in the Senate LINK","NA",0.8025
"Immigration Reform and Climate Change: A Tale of Two Issues in the Senate LINK","NA",0.7857
"Memo On The White House Correspondents Dinner: If You Want To Be Green, Report On Climate Change: I'd never be on... LINK","NA",0.8238
"Geological Society of America Position Statement on Climate Change  LINK","NA",0.8145
"Global warming dirt-carbon peril models are wrong, say boffins|Greenhouse experiments show reduced greenhouse .. LINK","No",0.6187
"CLIMATE CHANGE: No Deal in Sight, Say Leading Economies of the South: CAPE TOWN, Apr 26 (IPS) - Environment minist... LINK","NA",1
"Senior Technical Advisor: Communities and Climate Change, Environment and Development, New York @UNjobs #jobs LINK","Yes",0.6
"Survey gauges opinions about global warming|Dan Reiland UW-Eau Claire students displayed posters Monday afternoon .. LINK","NA",1
"Survey gauges opinions about global warming|Dan Reiland UW-Eau Claire students displayed posters Monday afternoon .. LINK","NA",1
"Views on Global Warming Vary in Three Countries|(Angus Reid Global Monitor) - People in three countries hold .. LINK","NA",1
"Views on Global Warming Vary in Three Countries|(Angus Reid Global Monitor) - People in three countries hold .. LINK","NA",1
"The choice that won�t change the world, and the one that might LINK","NA",1
"Connecticut buys into global warming, but some Senate candidates do not|One might assume that, regardless of .. LINK","NA",0.4146
"Connecticut buys into global warming, but some Senate candidates do not|One might assume that, regardless of .. LINK","NA",0.6169
"RT @NROcorner: Legislative Steamrolling -- By: Kathryn Jean Lopez: April 26 (Bloomberg) -- Immigration and climate-change legisl... LINK","NA",0.8222
"(AFX UK Focus) 2010-04-26 20:41 SCENARIOS-Challenges to California climate change law: By Peter Henderson LINK","NA",0.825
"True RT @drgrist: Larry Shapiro is astute Why immigration reform is getting more traction than climate change in Senate LINK","NA",0.7758
"SCENARIOS-Challenges to California climate change law: Source: Reuters By Peter Henderson SAN FRANCISCO, April 26 ... LINK","NA",0.7917
"The Climate of Lindsay Graham's Support for Climate Change Legislation Has Changed: Today Lindsey Graham,... LINK","NA",1
"Arizona's immigration law, climate change legislation stalling--Which issue should Congress focus on now? Poll: LINK","NA",1
"Which is next on Capitol Hill: #immigration or #climate change? LINK","NA",1
"#pr By noon: FoxNews.com/Gene Koprowski seeks experts re: audit of IPCC climate-change report: LINK","NA",1
"Climate change bill stalls amid epic immigration sortie: LINK","NA",1
"CNN: Graham's exit puts climate change bill in limbo: A climate-change bill that was scheduled to be unveiled at a... LINK","NA",0.5705
"Graham's exit puts climate change bill in limbo LINK","NA",1
"Legislative Steamrolling -- By: Kathryn Jean Lopez: April 26 (Bloomberg) -- Immigration and climate-change legisl... LINK","NA",0.7927
"Watching &gt;&gt; RT @genosworld Sting and his wife talk to CNN about climate change. LINK","NA",1
"Graham's exit puts climate change bill in limbo LINK","NA",1
"reflections of a rebel: CLIMATE CHANGE AND SOCIAL JUSTICE TOWARDS ...: The more familiar image of green capitalism... LINK","NA",0.6017
"Legislative Steamrolling -- By: Kathryn Jean Lopez: April 26 (Bloomberg) -- Immigration and climate-change legisl... LINK","NA",0.806
"Legislative Steamrolling -- By: Kathryn Jean Lopez:  April 26 (Bloomberg) -- Immigration and climate-change legisl... LINK","NA",1
"cnnbrk: Graham's exit from talks puts climate change bill in limbo LINK","NA",1
"Climate scientists get hate mail, abuse|E-mails brimming accusing them of fabricating global warming data flood .. LINK","NA",0.8409
"Why the GOP's Graham Put the Kibosh on a Climate Bill: Even the industry-friendly Senate global-warming legislatio... LINK","NA",0.8285
"Graham's exit puts climate change bill in limbo: A climate-change bill that was scheduled to be unveiled at a news... LINK","NA",0.8116
"Graham's exit from talks puts climate change bill in limbo: A climate-change bill that was scheduled to be unveile... LINK","NA",1
"Graham's exit from talks puts climate change bill in limbo: A climate-change bill that was scheduled to be unveile... LINK","NA",1
"Graham's exit from talks puts climate change bill in limbo LINK","NA",0.8541
"Obama Politics: Pushing Immigration Reform, Sidelining Climate Change: About - News & Issues (blog) Who regularly ... LINK","NA",0.689
"Tea Party With a Difference: ... climate change really hits will come with instructions in Chinese. Go Green Tea ... LINK","NA",0.8488
"US Climate change bill stalls in Senate LINK","NA",1
"Gawker: Logic Report: Lindsey Graham's Climate Change Bill Flip-Flop [Polidicks] LINK","NA",1
"Logic Report: Lindsey Graham's Climate Change Bill Flip-Flop [Polidicks] LINK","NA",1
"Passing Any Legislation At All Will Kill the Climate Change Bill: LINK","NA",0.6208
"Portfolio Lighting Delivers Broad Assortment Lighting For The Home ...: ... Climate Change, clinical trials collag... LINK","NA",1
"New delay in Senate climate change bill LINK","NA",1
"The Sunday Word: Energy: Lawmakers decided to delay the unveiling of their bipartisan climate change and energy b... LINK","NA",0.7923
"Decision Time � UK Election & Climate Change LINK","NA",1
"Peoples World: GRAND RAPIDS, Mich. - Opponents of climate change legislation typically argue that regulating globa... LINK","NA",0.407
"Graham Threatens to Pull Energy Bill Sponsorship: Senator Lindsey Graham, a central architect of a climate change... LINK","NA",1
"cnnbrk: Sen. Graham's move imperils Dems' push for immigration, climate change bills. LINK","NA",0.6801
"Cafe Scientifique presents global warming talk, film|The April Cafe Scientifique presentation will be on the .. LINK","NA",0.598
"Survey Finds US Doesn't Give a ***** About Climate Change: A new survey conducted by HSBC finds that in cities aro... LINK","NA",0.6818
"Cafe Scientifique presents global warming talk, film|The April Cafe Scientifique presentation will be on the .. LINK","NA",0.591
"Best Core Exercise: Plank/Back Extension - Gaiam Blog: affirmation burn-calories change climate change diet energy... LINK","NA",0.8156
"Alexia Parks: Global Warming of the Heart|Earth Day is over. Or is it? Thousands of conscious actions took place .. LINK","Yes",0.5957
"Alexia Parks: Global Warming of the Heart LINK","NA",0.8067
"Alexia Parks: Global Warming of the Heart|Earth Day is over. Or is it? Thousands of conscious actions took place .. LINK","NA",0.5904
"Alexia Parks: Global Warming of the Heart: Earth Day is over. Or is it? Thousands -- perhaps millions -- of consc... LINK","Yes",0.5086
"Alexia Parks: Global Warming of the Heart: Earth Day is over. Or is it? Thousands -- perhaps millions -- of consc... LINK","NA",0.7907
"Survey Finds US Doesn't Give a Shit About Climate Change: LINK","NA",1
"RT @Public_Citizen here's where to start the talk about climate change LINK","NA",1
"Webb Touts Global Warming Department|LITTLE ROCK - The Arkansas lawmaker who authored legislation that created .. LINK","NA",1
"Webb Touts Global Warming Department|LITTLE ROCK - The Arkansas lawmaker who authored legislation that created .. LINK","NA",0.8618
"Climate Bill Drops on Monday -- Or Not: The long-awaited Senate climate change bill being brokered by Senators Ker... LINK","NA",0.7989
"RT @TribecaFilmFest: RT @jpatricof: @jessicaalba and sebastian copeland at premiere of climate of change right now #tribeca","NA",0.777
"Climatologists, Meteorologists Divided on Global Warming LINK","NA",1
"Climate science's chinese whispers: The books that separate global warming fact from fiction|The culture shock of .. LINK","NA",1
"Don Blankenship Calls Efforts On Mine Safety Regulation 'As Silly As Global Warming' LINK","No",0.7778
"RT @MediaFixBlog: If you missed report on U.S. news groups working together on climate change project.  LINK","NA",0.806
"Sarah Palin On Climate Change LINK","NA",1
"Don Blankenship Calls Efforts On Mine Safety Regulation 'As Silly As Global Warming': At his Labor Day anti-union... LINK","No",0.5745
"#Global warming vs Shangri-la? LINK","NA",1
"CLIMATE: Top coal execs to testify before global warming panel LINK","NA",0.8216
"WaterSISWEB: Integrated Regional Water Management Climate Change Document Clearinghouse LINK","NA",0.8058
"CLIMATE: Top coal execs to testify before global warming panel LINK","NA",1
"In with Immigration, Out with Climate Change? LINK","NA",0.6061
"2009: year in which sceptics stole running on climate change|Australian business could show our politicians the .. LINK","NA",0.6
"Check this video out -- The Business of Climate Change Conference 2009 LINK","NA",1
"RT @yvettethijm: RT @boingboing Video: Larry Brilliant on the volcano and climate change - Boing Boing LINK","NA",0.7816
"Earth Day at 40: The Politics Finally Erupt: LINK","NA",0.7852
"Paul Rogat Loeb: 'Soul Of A Citizen': Jesus And Climate Change - The Journey Of Evangelical Leader Rich Cizik - LINK","NA",1
"Climate-Change Bill Avoids ?Cap-and-Trade? Tag in U.S. Senate|April 22 (Bloomberg) -- When Tea Party activists .. LINK","NA",0.8294
"CLIMATE: Top coal execs to testify before global warming panel LINK","NA",1
"RT @dbiello: US climate change negotiating plans revealed! LINK","NA",0.787
"Overheard: from Carol Browner, Assistant to the President for Energy and Climate Change - She mentioned that... LINK","NA",1
